date,year,city,region,pm25,pm10,aqi,season,festival_flag,dominant_cause,synthetic_annual_pm25,pm25_adjusted_real,pm10_adjusted_real,real_data_anchor
2025-12-06,2025,Noida,Sector 62,196.8,467.2,272,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,148.3,352.1,1
2025-12-07,2025,Noida,Sector 62,175.7,368.5,207,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,132.4,277.7,1
2025-12-08,2025,Noida,Sector 62,197.8,395.8,207,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,149.1,298.4,1
2025-12-09,2025,Noida,Sector 62,162.4,365.8,250,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,122.4,275.7,1
2025-12-10,2025,Noida,Sector 62,205.8,470.8,276,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,155.1,354.8,1
2025-12-11,2025,Noida,Sector 62,180.2,422.9,215,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,135.8,318.7,1
2025-12-12,2025,Noida,Sector 62,163.0,302.9,270,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,122.8,228.2,1
2025-12-13,2025,Noida,Sector 62,151.9,278.4,273,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,114.5,209.9,1
2025-12-14,2025,Noida,Sector 62,215.4,431.2,296,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,162.3,324.9,1
2025-12-15,2025,Noida,Sector 62,185.2,336.8,298,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,139.6,253.9,1
2025-12-16,2025,Noida,Sector 62,213.1,432.8,298,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,160.6,326.2,1
2025-12-17,2025,Noida,Sector 62,144.4,269.2,248,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,108.8,202.8,1
2025-12-18,2025,Noida,Sector 62,121.7,281.1,211,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,91.7,211.8,1
2025-12-19,2025,Noida,Sector 62,143.2,334.2,230,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,107.9,251.8,1
2025-12-20,2025,Noida,Sector 62,211.3,475.3,253,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,159.2,358.1,1
2025-12-21,2025,Noida,Sector 62,204.1,381.3,208,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,153.8,287.3,1
2025-12-22,2025,Noida,Sector 62,134.3,318.7,220,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,101.2,240.2,1
2025-12-23,2025,Noida,Sector 62,183.3,366.0,291,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,138.1,275.7,1
2025-12-24,2025,Noida,Sector 62,217.4,429.5,253,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,163.8,323.6,1
2025-12-25,2025,Noida,Sector 62,186.9,391.3,216,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,140.8,294.8,1
2025-12-26,2025,Noida,Sector 62,209.4,379.9,259,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,157.8,286.3,1
2025-12-27,2025,Noida,Sector 62,166.5,383.0,209,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,125.5,288.7,1
2025-12-28,2025,Noida,Sector 62,192.9,443.3,251,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,145.4,334.1,1
2025-12-29,2025,Noida,Sector 62,193.8,444.0,236,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,146.0,334.5,1
2025-12-30,2025,Noida,Sector 62,177.4,341.2,263,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,133.7,257.2,1
2025-12-31,2025,Noida,Sector 62,102.1,191.1,157,Winter,0,Stubble burning + inversion + traffic,122.08301369863014,76.9,143.9,1
2024-01-01,2024,Noida,Sector 125,170.8,334.3,213,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,122.2,239.2,1
2024-01-02,2024,Noida,Sector 125,200.7,475.1,282,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,143.6,339.9,1
2024-01-03,2024,Noida,Sector 125,136.9,324.8,291,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,98.0,232.5,1
2024-01-04,2024,Noida,Sector 125,181.7,364.4,258,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,130.0,260.7,1
2024-01-05,2024,Noida,Sector 125,157.4,332.7,236,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,112.6,238.0,1
2024-01-06,2024,Noida,Sector 125,151.1,359.6,290,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,108.1,257.3,1
2024-01-07,2024,Noida,Sector 125,154.2,339.4,249,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,110.3,242.8,1
2024-01-08,2024,Noida,Sector 125,180.7,386.5,247,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,129.3,276.6,1
2024-01-09,2024,Noida,Sector 125,189.3,403.9,297,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,135.4,288.9,1
2024-01-10,2024,Noida,Sector 125,266.5,584.1,448,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,190.7,418.0,1
2024-01-11,2024,Noida,Sector 125,197.1,416.8,220,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,141.0,298.2,1
2024-01-12,2024,Noida,Sector 125,206.0,384.1,256,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,147.4,274.8,1
2024-01-13,2024,Noida,Sector 125,181.0,414.8,266,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,129.5,296.8,1
2024-01-14,2024,Noida,Sector 125,174.1,340.0,205,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,124.6,243.3,1
2024-01-15,2024,Noida,Sector 125,157.9,332.7,238,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,113.0,238.1,1
2024-01-16,2024,Noida,Sector 125,182.7,357.2,266,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,130.7,255.5,1
2024-01-17,2024,Noida,Sector 125,181.9,421.0,223,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,130.1,301.1,1
2024-01-18,2024,Noida,Sector 125,168.0,353.6,245,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,120.2,253.0,1
2024-01-19,2024,Noida,Sector 125,186.7,430.8,287,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,133.6,308.3,1
2024-01-20,2024,Noida,Sector 125,209.3,396.1,219,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,149.8,283.5,1
2024-01-21,2024,Noida,Sector 125,167.1,313.9,260,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,119.6,224.7,1
2024-01-22,2024,Noida,Sector 125,169.6,374.3,203,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,121.3,267.7,1
2024-01-23,2024,Noida,Sector 125,197.6,400.2,282,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,141.4,286.4,1
2024-01-24,2024,Noida,Sector 125,157.4,376.1,217,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,112.6,269.1,1
2024-01-25,2024,Noida,Sector 125,178.1,360.8,282,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,127.4,258.1,1
2024-01-26,2024,Noida,Sector 125,171.4,408.2,233,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,122.6,292.0,1
2024-01-27,2024,Noida,Sector 125,192.0,409.3,263,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,137.4,292.9,1
2024-01-28,2024,Noida,Sector 125,163.0,313.8,232,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,116.6,224.5,1
2024-01-29,2024,Noida,Sector 125,160.6,366.4,285,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,114.9,262.1,1
2024-01-30,2024,Noida,Sector 125,209.0,385.1,203,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,149.5,275.5,1
2024-01-31,2024,Noida,Sector 125,130.6,247.2,217,Winter,0,Stubble burning + inversion + traffic,122.99234972677594,93.4,176.8,1
2024-02-01,2024,Noida,Sector 125,141.8,327.4,215,Pre-monsoon,0,Dust + construction,122.99234972677594,101.5,234.4,1
2024-02-02,2024,Noida,Sector 125,69.1,152.3,166,Pre-monsoon,0,Dust + construction,122.99234972677594,49.4,108.9,1
2024-02-03,2024,Noida,Sector 125,92.2,218.8,101,Pre-monsoon,0,Dust + construction,122.99234972677594,66.0,156.6,1
2024-02-04,2024,Noida,Sector 125,107.1,238.6,180,Pre-monsoon,0,Dust + construction,122.99234972677594,76.6,170.7,1
2024-02-05,2024,Noida,Sector 125,78.4,145.9,107,Pre-monsoon,0,Vehicular emissions,122.99234972677594,56.1,104.4,1
2024-02-06,2024,Noida,Sector 125,113.7,247.4,134,Pre-monsoon,0,Vehicular emissions,122.99234972677594,81.4,177.1,1
2024-02-07,2024,Noida,Sector 125,76.7,141.3,118,Pre-monsoon,0,Vehicular emissions,122.99234972677594,54.9,101.1,1
2024-02-08,2024,Noida,Sector 125,153.9,344.4,237,Pre-monsoon,0,Dust + construction,122.99234972677594,110.1,246.4,1
2024-02-09,2024,Noida,Sector 125,128.1,295.2,210,Pre-monsoon,0,Dust + construction,122.99234972677594,91.7,211.3,1
2024-02-10,2024,Noida,Sector 125,104.9,193.5,191,Pre-monsoon,0,Vehicular emissions,122.99234972677594,75.1,138.5,1
2024-02-11,2024,Noida,Sector 125,101.2,195.7,192,Pre-monsoon,0,Vehicular emissions,122.99234972677594,72.4,140.0,1
2024-02-12,2024,Noida,Sector 125,84.0,171.9,120,Pre-monsoon,0,Vehicular emissions,122.99234972677594,60.1,123.0,1
2024-02-13,2024,Noida,Sector 125,80.8,156.3,176,Pre-monsoon,0,Vehicular emissions,122.99234972677594,57.8,111.8,1
2024-02-14,2024,Noida,Sector 125,107.3,220.6,102,Pre-monsoon,0,Vehicular emissions,122.99234972677594,76.8,157.9,1
2024-02-15,2024,Noida,Sector 125,90.0,190.1,190,Pre-monsoon,0,Vehicular emissions,122.99234972677594,64.4,136.0,1
2024-02-16,2024,Noida,Sector 125,114.6,252.9,133,Pre-monsoon,0,Dust + construction,122.99234972677594,82.0,181.0,1
2024-02-17,2024,Noida,Sector 125,143.7,299.9,238,Pre-monsoon,0,Vehicular emissions,122.99234972677594,102.8,214.5,1
2024-02-18,2024,Noida,Sector 125,139.4,327.9,289,Pre-monsoon,0,Dust + construction,122.99234972677594,99.7,234.5,1
2024-02-19,2024,Noida,Sector 125,82.2,174.9,135,Pre-monsoon,0,Vehicular emissions,122.99234972677594,58.8,125.1,1
2024-02-20,2024,Noida,Sector 125,83.4,165.2,189,Pre-monsoon,0,Vehicular emissions,122.99234972677594,59.7,118.3,1
2024-02-21,2024,Noida,Sector 125,123.4,241.5,279,Pre-monsoon,0,Vehicular emissions,122.99234972677594,88.3,172.8,1
2024-02-22,2024,Noida,Sector 125,119.3,250.5,111,Pre-monsoon,0,Vehicular emissions,122.99234972677594,85.4,179.3,1
2024-02-23,2024,Noida,Sector 125,108.5,208.9,128,Pre-monsoon,0,Vehicular emissions,122.99234972677594,77.6,149.4,1
2024-02-24,2024,Noida,Sector 125,142.2,316.3,205,Pre-monsoon,0,Dust + construction,122.99234972677594,101.7,226.2,1
2024-02-25,2024,Noida,Sector 125,172.4,379.3,288,Pre-monsoon,0,Dust + construction,122.99234972677594,123.4,271.5,1
2024-02-26,2024,Noida,Sector 125,103.3,205.4,198,Pre-monsoon,0,Vehicular emissions,122.99234972677594,73.9,146.9,1
2024-02-27,2024,Noida,Sector 125,88.1,189.9,183,Pre-monsoon,0,Vehicular emissions,122.99234972677594,63.0,135.8,1
2024-02-28,2024,Noida,Sector 125,142.6,286.6,281,Pre-monsoon,0,Vehicular emissions,122.99234972677594,102.0,205.0,1
2024-02-29,2024,Noida,Sector 125,89.3,183.4,113,Pre-monsoon,0,Vehicular emissions,122.99234972677594,63.9,131.2,1
2024-03-01,2024,Noida,Sector 125,74.9,138.6,197,Pre-monsoon,0,Vehicular emissions,122.99234972677594,53.6,99.2,1
2024-03-02,2024,Noida,Sector 125,117.5,241.2,126,Pre-monsoon,0,Vehicular emissions,122.99234972677594,84.1,172.6,1
2024-03-03,2024,Noida,Sector 125,71.8,163.2,188,Pre-monsoon,0,Dust + construction,122.99234972677594,51.4,116.8,1
2024-03-04,2024,Noida,Sector 125,88.2,193.3,187,Pre-monsoon,0,Vehicular emissions,122.99234972677594,63.1,138.3,1
2024-03-05,2024,Noida,Sector 125,144.2,305.1,246,Pre-monsoon,0,Vehicular emissions,122.99234972677594,103.2,218.4,1
2024-03-06,2024,Noida,Sector 125,85.2,156.9,110,Pre-monsoon,0,Vehicular emissions,122.99234972677594,61.0,112.3,1
2024-03-07,2024,Noida,Sector 125,55.4,100.7,64,Pre-monsoon,0,Vehicular emissions,122.99234972677594,39.6,72.0,1
2024-03-08,2024,Noida,Sector 125,176.6,371.9,233,Pre-monsoon,0,Vehicular emissions,122.99234972677594,126.4,266.2,1
2024-03-09,2024,Noida,Sector 125,132.7,313.7,225,Pre-monsoon,0,Dust + construction,122.99234972677594,94.9,224.3,1
2024-03-10,2024,Noida,Sector 125,133.8,254.9,290,Pre-monsoon,0,Vehicular emissions,122.99234972677594,95.7,182.3,1
2024-03-11,2024,Noida,Sector 125,130.6,313.1,218,Pre-monsoon,0,Dust + construction,122.99234972677594,93.4,223.9,1
2024-03-12,2024,Noida,Sector 125,142.3,301.3,285,Pre-monsoon,0,Vehicular emissions,122.99234972677594,101.8,215.5,1
2024-03-13,2024,Noida,Sector 125,94.0,201.6,171,Pre-monsoon,0,Vehicular emissions,122.99234972677594,67.3,144.3,1
2024-03-14,2024,Noida,Sector 125,133.5,303.6,211,Pre-monsoon,0,Dust + construction,122.99234972677594,95.5,217.2,1
2024-03-15,2024,Noida,Sector 125,84.2,197.2,121,Pre-monsoon,0,Dust + construction,122.99234972677594,60.2,141.0,1
2024-03-16,2024,Noida,Sector 125,93.3,206.0,158,Pre-monsoon,0,Dust + construction,122.99234972677594,66.8,147.5,1
2024-03-17,2024,Noida,Sector 125,129.7,265.1,282,Pre-monsoon,0,Vehicular emissions,122.99234972677594,92.8,189.7,1
2024-03-18,2024,Noida,Sector 125,106.3,237.6,178,Pre-monsoon,0,Dust + construction,122.99234972677594,76.1,170.1,1
2024-03-19,2024,Noida,Sector 125,104.9,232.8,138,Pre-monsoon,0,Dust + construction,122.99234972677594,75.1,166.7,1
2024-03-20,2024,Noida,Sector 125,87.7,167.9,110,Pre-monsoon,0,Vehicular emissions,122.99234972677594,62.7,120.0,1
2024-03-21,2024,Noida,Sector 125,113.2,205.0,151,Pre-monsoon,0,Vehicular emissions,122.99234972677594,81.0,146.7,1
2024-03-22,2024,Noida,Sector 125,117.3,234.5,147,Pre-monsoon,0,Vehicular emissions,122.99234972677594,83.9,167.7,1
2024-03-23,2024,Noida,Sector 125,128.6,299.8,242,Pre-monsoon,0,Dust + construction,122.99234972677594,92.0,214.5,1
2024-03-24,2024,Noida,Sector 125,147.3,341.1,217,Pre-monsoon,0,Dust + construction,122.99234972677594,105.4,244.1,1
2024-03-25,2024,Noida,Sector 125,80.7,166.0,112,Pre-monsoon,0,Vehicular emissions,122.99234972677594,57.7,118.7,1
2024-03-26,2024,Noida,Sector 125,94.0,206.5,195,Pre-monsoon,0,Vehicular emissions,122.99234972677594,67.3,147.8,1
2024-03-27,2024,Noida,Sector 125,139.7,269.2,201,Pre-monsoon,0,Vehicular emissions,122.99234972677594,100.0,192.7,1
2024-03-28,2024,Noida,Sector 125,68.8,164.1,182,Pre-monsoon,0,Dust + construction,122.99234972677594,49.2,117.4,1
2024-03-29,2024,Noida,Sector 125,84.3,176.3,169,Pre-monsoon,0,Vehicular emissions,122.99234972677594,60.3,126.1,1
2024-03-30,2024,Noida,Sector 125,179.8,335.1,275,Pre-monsoon,0,Vehicular emissions,122.99234972677594,128.6,239.7,1
2024-03-31,2024,Noida,Sector 125,135.8,258.0,267,Pre-monsoon,0,Vehicular emissions,122.99234972677594,97.2,184.7,1
2024-04-01,2024,Noida,Sector 125,155.4,335.1,224,Pre-monsoon,0,Vehicular emissions,122.99234972677594,111.2,239.8,1
2024-04-02,2024,Noida,Sector 125,83.0,154.5,197,Pre-monsoon,0,Vehicular emissions,122.99234972677594,59.4,110.6,1
2024-04-03,2024,Noida,Sector 125,107.3,200.2,127,Pre-monsoon,0,Vehicular emissions,122.99234972677594,76.8,143.3,1
2024-04-04,2024,Noida,Sector 125,105.8,239.8,178,Pre-monsoon,0,Dust + construction,122.99234972677594,75.7,171.6,1
2024-04-05,2024,Noida,Sector 125,66.7,151.6,160,Pre-monsoon,0,Dust + construction,122.99234972677594,47.7,108.4,1
2024-04-06,2024,Noida,Sector 125,88.0,189.5,136,Pre-monsoon,0,Vehicular emissions,122.99234972677594,63.0,135.7,1
2024-04-07,2024,Noida,Sector 125,89.4,209.5,107,Pre-monsoon,0,Dust + construction,122.99234972677594,64.0,150.0,1
2024-04-08,2024,Noida,Sector 125,98.9,226.6,150,Pre-monsoon,0,Dust + construction,122.99234972677594,70.8,162.2,1
2024-04-09,2024,Noida,Sector 125,92.5,207.6,159,Pre-monsoon,0,Dust + construction,122.99234972677594,66.2,148.6,1
2024-04-10,2024,Noida,Sector 125,102.2,192.2,199,Pre-monsoon,0,Vehicular emissions,122.99234972677594,73.1,137.5,1
2024-04-11,2024,Noida,Sector 125,97.4,188.9,139,Pre-monsoon,0,Vehicular emissions,122.99234972677594,69.7,135.2,1
2024-04-12,2024,Noida,Sector 125,98.3,204.9,168,Pre-monsoon,0,Vehicular emissions,122.99234972677594,70.3,146.5,1
2024-04-13,2024,Noida,Sector 125,102.1,196.9,119,Pre-monsoon,0,Vehicular emissions,122.99234972677594,73.1,141.0,1
2024-04-14,2024,Noida,Sector 125,99.6,220.3,117,Pre-monsoon,0,Dust + construction,122.99234972677594,71.3,157.7,1
2024-04-15,2024,Noida,Sector 125,102.9,231.1,166,Pre-monsoon,0,Dust + construction,122.99234972677594,73.6,165.3,1
2024-04-16,2024,Noida,Sector 125,80.0,167.0,196,Pre-monsoon,0,Vehicular emissions,122.99234972677594,57.2,119.4,1
2024-04-17,2024,Noida,Sector 125,92.1,206.7,173,Pre-monsoon,0,Dust + construction,122.99234972677594,65.9,147.9,1
2024-04-18,2024,Noida,Sector 125,112.1,252.5,131,Pre-monsoon,0,Dust + construction,122.99234972677594,80.2,180.6,1
2024-04-19,2024,Noida,Sector 125,117.9,227.2,133,Pre-monsoon,0,Vehicular emissions,122.99234972677594,84.4,162.6,1
2024-04-20,2024,Noida,Sector 125,147.0,351.8,273,Pre-monsoon,0,Dust + construction,122.99234972677594,105.2,251.8,1
2024-04-21,2024,Noida,Sector 125,108.6,214.4,110,Pre-monsoon,0,Vehicular emissions,122.99234972677594,77.7,153.4,1
2024-04-22,2024,Noida,Sector 125,120.7,266.6,296,Pre-monsoon,0,Dust + construction,122.99234972677594,86.4,190.8,1
2024-04-23,2024,Noida,Sector 125,85.2,165.8,188,Pre-monsoon,0,Vehicular emissions,122.99234972677594,61.0,118.7,1
2024-04-24,2024,Noida,Sector 125,99.5,225.9,125,Pre-monsoon,0,Dust + construction,122.99234972677594,71.2,161.6,1
2024-04-25,2024,Noida,Sector 125,108.0,253.8,118,Pre-monsoon,0,Dust + construction,122.99234972677594,77.3,181.7,1
2024-04-26,2024,Noida,Sector 125,140.8,258.1,281,Pre-monsoon,0,Vehicular emissions,122.99234972677594,100.7,184.6,1
2024-04-27,2024,Noida,Sector 125,112.1,252.2,151,Pre-monsoon,0,Dust + construction,122.99234972677594,80.2,180.4,1
2024-04-28,2024,Noida,Sector 125,88.7,185.5,160,Pre-monsoon,0,Vehicular emissions,122.99234972677594,63.5,132.8,1
2024-04-29,2024,Noida,Sector 125,74.4,169.2,115,Pre-monsoon,0,Dust + construction,122.99234972677594,53.2,121.0,1
2024-04-30,2024,Noida,Sector 125,95.2,208.1,118,Pre-monsoon,0,Vehicular emissions,122.99234972677594,68.1,148.9,1
2024-05-01,2024,Noida,Sector 125,112.5,267.4,113,Pre-monsoon,0,Dust + construction,122.99234972677594,80.5,191.3,1
2024-05-02,2024,Noida,Sector 125,155.9,327.2,203,Pre-monsoon,0,Vehicular emissions,122.99234972677594,111.5,234.0,1
2024-05-03,2024,Noida,Sector 125,69.3,147.8,121,Pre-monsoon,0,Vehicular emissions,122.99234972677594,49.6,105.8,1
2024-05-04,2024,Noida,Sector 125,124.3,272.7,238,Pre-monsoon,0,Vehicular emissions,122.99234972677594,88.9,195.0,1
2024-05-05,2024,Noida,Sector 125,97.8,222.6,142,Pre-monsoon,0,Dust + construction,122.99234972677594,70.0,159.3,1
2024-05-06,2024,Noida,Sector 125,105.3,191.3,181,Pre-monsoon,0,Vehicular emissions,122.99234972677594,75.3,136.8,1
2024-05-07,2024,Noida,Sector 125,138.0,257.6,288,Pre-monsoon,0,Vehicular emissions,122.99234972677594,98.7,184.2,1
2024-05-08,2024,Noida,Sector 125,103.6,208.1,133,Pre-monsoon,0,Vehicular emissions,122.99234972677594,74.1,148.8,1
2024-05-09,2024,Noida,Sector 125,83.4,178.8,120,Pre-monsoon,0,Vehicular emissions,122.99234972677594,59.7,128.0,1
2024-05-10,2024,Noida,Sector 125,117.6,270.8,118,Pre-monsoon,0,Dust + construction,122.99234972677594,84.1,193.7,1
2024-05-11,2024,Noida,Sector 125,99.7,232.8,113,Pre-monsoon,0,Dust + construction,122.99234972677594,71.3,166.5,1
2024-05-12,2024,Noida,Sector 125,109.1,237.7,150,Pre-monsoon,0,Vehicular emissions,122.99234972677594,78.1,170.2,1
2024-05-13,2024,Noida,Sector 125,102.8,217.1,124,Pre-monsoon,0,Vehicular emissions,122.99234972677594,73.6,155.4,1
2024-05-14,2024,Noida,Sector 125,128.6,282.3,244,Pre-monsoon,0,Vehicular emissions,122.99234972677594,92.0,202.0,1
2024-05-15,2024,Noida,Sector 125,103.5,194.1,172,Pre-monsoon,0,Vehicular emissions,122.99234972677594,74.1,139.0,1
2024-05-16,2024,Noida,Sector 125,155.4,368.8,252,Pre-monsoon,0,Dust + construction,122.99234972677594,111.2,263.9,1
2024-05-17,2024,Noida,Sector 125,134.2,294.6,292,Pre-monsoon,0,Vehicular emissions,122.99234972677594,96.0,210.7,1
2024-05-18,2024,Noida,Sector 125,113.3,228.5,114,Pre-monsoon,0,Vehicular emissions,122.99234972677594,81.1,163.6,1
2024-05-19,2024,Noida,Sector 125,65.7,155.5,185,Pre-monsoon,0,Dust + construction,122.99234972677594,47.0,111.2,1
2024-05-20,2024,Noida,Sector 125,99.5,235.3,162,Pre-monsoon,0,Dust + construction,122.99234972677594,71.2,168.4,1
2024-05-21,2024,Noida,Sector 125,109.4,250.9,162,Pre-monsoon,0,Dust + construction,122.99234972677594,78.3,179.6,1
2024-05-22,2024,Noida,Sector 125,102.0,191.3,153,Pre-monsoon,0,Vehicular emissions,122.99234972677594,73.0,136.9,1
2024-05-23,2024,Noida,Sector 125,112.5,245.4,114,Pre-monsoon,0,Vehicular emissions,122.99234972677594,80.5,175.6,1
2024-05-24,2024,Noida,Sector 125,60.6,124.0,103,Pre-monsoon,0,Vehicular emissions,122.99234972677594,43.4,88.8,1
2024-05-25,2024,Noida,Sector 125,112.8,268.2,145,Pre-monsoon,0,Dust + construction,122.99234972677594,80.7,191.9,1
2024-05-26,2024,Noida,Sector 125,111.6,261.5,141,Pre-monsoon,0,Dust + construction,122.99234972677594,79.8,187.0,1
2024-05-27,2024,Noida,Sector 125,76.7,162.0,160,Pre-monsoon,0,Vehicular emissions,122.99234972677594,54.9,116.0,1
2024-05-28,2024,Noida,Sector 125,142.6,290.3,230,Pre-monsoon,0,Vehicular emissions,122.99234972677594,102.0,207.6,1
2024-05-29,2024,Noida,Sector 125,152.8,333.7,262,Pre-monsoon,0,Vehicular emissions,122.99234972677594,109.3,238.7,1
2024-05-30,2024,Noida,Sector 125,124.0,246.6,272,Pre-monsoon,0,Vehicular emissions,122.99234972677594,88.7,176.4,1
2024-05-31,2024,Noida,Sector 125,109.3,225.6,190,Pre-monsoon,0,Vehicular emissions,122.99234972677594,78.2,161.4,1
